id	sa_numeric_mean	sa_numeric_sum	sa_scaled_mean	sa_scaled_sum	sentence_count
AMREFNordic-3410051012341083	0.5	2	0.1740628406405449	0.6962513625621796	4
AMREFNordic-3412200368792814	0.2	1	0.1271212100982666	0.635606050491333	5
AMREFNordic-3420686717944179	-0.3333333333333333	-3	-0.16878904898961386	-1.5191014409065247	9
AMREFNordic-3442760079070176	-1.0	-1	-0.4293611943721771	-0.4293611943721771	1
AMREFNordic-3446086802070837	1.0	4	0.5316564962267876	2.1266259849071503	4
AMREFNordic-3446095912069926	0.3333333333333333	2	0.13768544793128967	0.826112687587738	6
AMREFNordic-3466446416701542	0.125	1	0.09726376831531525	0.778110146522522	8
AMREFNordic-3477785075567676	-0.5	-2	-0.3388584032654762	-1.355433613061905	4
AMREFNordic-3477797655566418	0.3333333333333333	3	0.22034001681539747	1.9830601513385773	9
AMREFNordic-3478265245519659	-1.0	-1	-0.4909568130970001	-0.4909568130970001	1
AMREFNordic-3486825421330308	-1.0	-1	-0.45645809173583984	-0.45645809173583984	1
AMREFNordic-3489672824378901	-1.0	-1	-0.45645809173583984	-0.45645809173583984	1
AMREFNordic-3501599246519592	1.0	5	0.572503125667572	2.86251562833786	5
AMREFNordic-3501616189851231	0.25	2	0.12282189726829529	0.9825751781463623	8
AMREFNordic-3501651383181045	1.0	4	0.5316564962267876	2.1266259849071503	4
AMREFNordic-3519532898059560	0.3333333333333333	1	0.3075290222962697	0.9225870668888092	3
AMREFNordic-3527941840551999	0.3333333333333333	2	0.13768544793128967	0.826112687587738	6
AMREFNordic-3527946833884833	0.125	1	0.09708551317453384	0.7766841053962708	8
AMREFNordic-3527956440550539	-0.5	-2	-0.3388584032654762	-1.355433613061905	4
AMREFNordic-3527965733882943	0.3333333333333333	3	0.22034001681539747	1.9830601513385773	9
AMREFNordic-3527970150549168	1.0	5	0.572503125667572	2.86251562833786	5
AMREFNordic-3527976217215228	0.25	2	0.12316384166479111	0.9853107333183289	8
AMREFNordic-3594083840604465	0.6666666666666666	4	0.3850935399532318	2.310561239719391	6
AMREFNordic-3609708679041981	1.0	5	0.7157312273979187	3.5786561369895935	5
AMREFNordic-3612796605399855	0.0	0	0.020206626504659653	0.16165301203727722	8
AMREFNordic-3618772961468886	0.6666666666666666	4	0.4296460598707199	2.5778763592243195	6
AMREFNordic-3634056309940551	0.0	0	-0.020524293184280396	-0.12314575910568237	6
AMREFNordic-3650181308328051	-0.2727272727272727	-3	-0.17628237876025113	-1.9391061663627625	11
AMREFNordic-3650394208306761	0.0	0	0.005920737981796265	0.03552442789077759	6
AMREFNordic-3657256944287154	0.6666666666666666	4	0.3645485093196233	2.18729105591774	6
AMREFNordic-3660533607292821	0.6666666666666666	4	0.34675297637780506	2.0805178582668304	6
AMREFNordic-3698845896794925	0.2	1	0.05625760555267334	0.2812880277633667	5
AMREFNordic-3702768256402689	0.5	2	0.3734669163823128	1.493867665529251	4
AMREFNordic-3702774836402031	1.0	5	0.579047703742981	2.895238518714905	5
AMREFNordic-3744740425538805	0.2	1	0.07519039511680603	0.37595197558403015	5
AMREFNordic-3751695034843344	1.0	3	0.5652036269505819	1.6956108808517456	3
AMREFNordic-3751747884838059	0.3333333333333333	1	0.10596561431884766	0.31789684295654297	3
AMREFNordic-3758393044173543	0.7142857142857143	5	0.3701943670000349	2.591360569000244	7
AMREFNordic-3787500637929450	0.0	0	-0.0059976279735565186	-0.011995255947113037	2
AMREFNordic-3793999740612873	0.0	0	0.05479162931442261	0.32874977588653564	6
AMREFNordic-3795163083829872	0.3333333333333333	1	0.1587756077448527	0.4763268232345581	3
AMREFNordic-3810470328965814	1.0	2	0.6134872436523438	1.2269744873046875	2
AMREFNordic-3816775315001982	0.5	2	0.26329782605171204	1.0531913042068481	4
AMREFNordic-3820466587966188	0.6	3	0.30849353671073915	1.5424676835536957	5
AMREFNordic-3853471117999068	-0.2	-1	-0.10150001049041749	-0.5075000524520874	5
ActionAidSweden-10158147640908361	-1.0	-3	-0.5595716436704	-1.6787149310112	3
ActionAidSweden-10158150033843361	0.25	1	0.12037105858325958	0.48148423433303833	4
ActionAidSweden-10158162029338361	0.4	2	0.27943196296691897	1.3971598148345947	5
ActionAidSweden-10158204919778361	0.42857142857142855	3	0.19505094630377634	1.3653566241264343	7
ActionAidSweden-10158220718768361	0.5	2	0.24408754706382751	0.9763501882553101	4
ActionAidSweden-10158241964988361	0.6666666666666666	4	0.34449272851149243	2.0669563710689545	6
ActionAidSweden-10158246708043361	0.0	0	0.06485286355018616	0.12970572710037231	2
ActionAidSweden-10158252457143361	0.0	0	0.04850611090660095	0.1940244436264038	4
ActionAidSweden-10158254960843361	0.3333333333333333	1	0.1479902466138204	0.4439707398414612	3
ActionAidSweden-10158260135418361	-0.2	-2	-0.06867714524269104	-0.6867714524269104	10
ActionAidSweden-10158265459993361	-0.14285714285714285	-1	-0.08376442534582955	-0.5863509774208069	7
ActionAidSweden-10158275905083361	0.5454545454545454	6	0.3774646141312339	4.152110755443573	11
ActionAidSweden-10158283905718361	1.0	1	0.5703597068786621	0.5703597068786621	1
ActionAidSweden-10158292227498361	0.0	0	0.08876898884773254	0.1775379776954651	2
ActionAidSweden-10158294868848361	0.3333333333333333	1	0.2290352781613668	0.6871058344841003	3
ActionAidSweden-10158297576848361	1.0	2	0.6254364550113678	1.2508729100227356	2
ActionAidSweden-10158299942593361	0.5	2	0.19400428980588913	0.7760171592235565	4
