id	sa_numeric_mean	sa_numeric_sum	sa_scaled_mean	sa_scaled_sum	sentence_count
AMREFNordic-1711666638846204	-1.0	-2	-0.4363641142845154	-0.8727282285690308	2
AMREFNordic-1784052301607637	1.0	3	0.6560789148012797	1.9682367444038391	3
AMREFNordic-1789646461048221	1.0	2	0.6085922718048096	1.2171845436096191	2
AMREFNordic-1817251371621063	1.0	1	0.5703597068786621	0.5703597068786621	1
AMREFNordic-1840933945919472	1.0	1	0.4767940044403076	0.4767940044403076	1
AMREFNordic-1869123363100530	1.0	2	0.5410765409469604	1.082153081893921	2
AMREFNordic-1903036733042526	0.5	4	0.34909671172499657	2.7927736937999725	8
AMREFNordic-1903185873027612	0.7777777777777778	7	0.4945148792531755	4.45063391327858	9
AMREFNordic-1903670016312531	-0.5	-2	-0.21474140882492065	-0.8589656352996826	4
ActionAidSweden-10155606051193361	-0.14285714285714285	-1	-0.12429491536957878	-0.8700644075870514	7
ActionAidSweden-10155607310013361	0.3333333333333333	3	0.17822523580657113	1.60402712225914	9
ActionAidSweden-10155610299748361	0.5555555555555556	5	0.22584866484006247	2.032637983560562	9
ActionAidSweden-10155613564308361	-0.2	-1	-0.29092921018600465	-1.4546460509300232	5
ActionAidSweden-10155617509593361	0.3333333333333333	1	0.1712214251359304	0.5136642754077911	3
ActionAidSweden-10155620477048361	0.7142857142857143	5	0.4337352088519505	3.0361464619636536	7
ActionAidSweden-10155622574328361	0.0	0	-0.04967203736305237	-0.09934407472610474	2
ActionAidSweden-10155628734178361	-0.75	-6	-0.4617113396525383	-3.6936907172203064	8
ActionAidSweden-10155636388878361	1.0	3	0.6280658741792043	1.884197622537613	3
ActionAidSweden-10155636762738361	0.0	0	0.0030182674527168274	0.01207306981086731	4
ActionAidSweden-10155638946608361	1.0	1	0.5703597068786621	0.5703597068786621	1
ActionAidSweden-10155639152173361	1.0	1	0.5703597068786621	0.5703597068786621	1
ActionAidSweden-10155639202688361	1.0	2	0.4993879646062851	0.9987759292125702	2
ActionAidSweden-10155642034803361	-0.3333333333333333	-1	-0.14384696880976358	-0.43154090642929077	3
ActionAidSweden-10155644044593361	0.2857142857142857	2	0.13506868055888585	0.9454807639122009	7
ActionAidSweden-10155646677178361	1.0	1	0.5703597068786621	0.5703597068786621	1
ActionAidSweden-10155658889743361	0.2857142857142857	4	0.21912906638213567	3.0678069293498993	14
ActionAidSweden-10155661515013361	0.5	2	0.25063981115818024	1.002559244632721	4
ActionAidSweden-10155661809338361	0.0	0	0.02237124741077423	0.08948498964309692	4
ActionAidSweden-10155663967523361	0.6666666666666666	4	0.36499425768852234	2.189965546131134	6
ActionAidSweden-10155666465218361	0.2	1	-0.007212686538696289	-0.036063432693481445	5
ActionAidSweden-10155676846588361	0.5	4	0.2657014951109886	2.125611960887909	8
ActionAidSweden-10155684101343361	-1.0	-3	-0.6228105624516805	-1.8684316873550415	3
ActionAidSweden-10155697473583361	-0.4444444444444444	-4	-0.2588782244258457	-2.329904019832611	9
ActionAidSweden-10155711273103361	-1.0	-3	-0.5495776136716207	-1.648732841014862	3
ActionAidSweden-10155714140198361	0.0	0	-0.0536094531416893	-0.2144378125667572	4
ActionAidSweden-10155716752273361	-1.0	-2	-0.5110294669866562	-1.0220589339733124	2
ActionAidSweden-10155731873393361	-0.3333333333333333	-2	-0.20351000130176544	-1.2210600078105927	6
ActionAidSweden-10155734571068361	-0.14285714285714285	-1	-0.08724252240998405	-0.6106976568698883	7
ActionAidSweden-10155749934263361	1.0	4	0.6319719702005386	2.5278878808021545	4
ActionAidSweden-10155751871598361	1.0	6	0.5132648398478826	3.0795890390872955	6
ActionAidSweden-10155767762768361	-0.2	-1	-0.09168645739555359	-0.45843228697776794	5
ActionAidSweden-10155787291828361	-0.3	-3	-0.19298425912857056	-1.9298425912857056	10
ActionAidSweden-10155787673808361	0.5	2	0.3276890367269516	1.3107561469078064	4
ActionAidSweden-10155790475938361	-0.6666666666666666	-10	-0.36421199440956115	-5.463179916143417	15
ActionAidSweden-10155803075148361	0.5	1	0.2716065049171448	0.5432130098342896	2
ActionAidSweden-10155819158563361	0.3333333333333333	1	0.19336320956548056	0.5800896286964417	3
ActionAidSweden-10155819474198361	-0.14285714285714285	-1	-0.014692442757742745	-0.10284709930419922	7
ActionAidSweden-10155821501958361	1.0	4	0.5245018154382706	2.0980072617530823	4
ActionAidSweden-10155821556818361	1.0	1	0.637471079826355	0.637471079826355	1
ActionAidSweden-10155821582998361	1.0	1	0.5703597068786621	0.5703597068786621	1
ActionAidSweden-10155824861198361	0.6	3	0.27243654131889344	1.3621827065944672	5
ActionAidSweden-10155844918573361	0.2	1	0.1334746241569519	0.6673731207847595	5
ActionAidSweden-10155853357028361	-0.14285714285714285	-1	-0.06746355976377215	-0.47224491834640503	7
ActionAidSweden-10155857776128361	0.5	2	0.23022008687257767	0.9208803474903107	4
ActionAidSweden-10155897063788361	0.4444444444444444	8	0.3811001694864697	6.8598030507564545	18
ActionAidSweden-10155907046668361	0.5	2	0.3648000881075859	1.4592003524303436	4
ActionAidSweden-10155912007023361	-0.3333333333333333	-1	-0.1363681753476461	-0.40910452604293823	3
ActionAidSweden-10155919273693361	1.0	3	0.6043067574501038	1.8129202723503113	3
ActionAidSweden-10155919283748361	1.0	1	0.5703597068786621	0.5703597068786621	1
ActionAidSweden-10155919950018361	0.6666666666666666	4	0.4165312846501668	2.499187707901001	6
ActionAidSweden-10155931759548361	0.42857142857142855	3	0.24880147406033107	1.7416103184223175	7
ActionAidSweden-10155934445278361	0.4	4	0.1617358833551407	1.6173588335514069	10
ActionAidSweden-10155943143328361	-0.3333333333333333	-1	-0.1524471640586853	-0.4573414921760559	3
ActionAidSweden-10155955554673361	0.3333333333333333	1	0.15141354004542032	0.454240620136261	3
ActionAidSweden-10155966730578361	0.3333333333333333	2	0.18947705626487732	1.136862337589264	6
ActionAidSweden-10155972189773361	0.0	0	0.0072178952395915985	0.05774316191673279	8
ActionAidSweden-10155975167058361	0.6	3	0.3372605323791504	1.686302661895752	5
ActionAidSweden-10155977935378361	-0.42857142857142855	-3	-0.18327288968222483	-1.2829102277755737	7
ActionAidSweden-10155980178058361	0.0	0	0.013247594237327576	0.1059807538986206	8
ActionAidSweden-10155982969648361	1.0	2	0.5386284738779068	1.0772569477558136	2
ActionAidSweden-10155985539488361	-0.3333333333333333	-2	-0.21146629750728607	-1.2687977850437164	6
ActionAidSweden-10155985865928361	-1.0	-1	-0.46198299527168274	-0.46198299527168274	1
ActionAidSweden-10155985872053361	1.0	1	0.5125355124473572	0.5125355124473572	1
ActionAidSweden-10155993247073361	0.3333333333333333	1	0.15532060464223227	0.4659618139266968	3
ActionAidSweden-10156004757423361	0.5	2	0.25736555457115173	1.029462218284607	4
ActionAidSweden-10156012644953361	0.5	2	0.27916771173477173	1.116670846939087	4
ActionAidSweden-10156023638088361	-0.2	-1	-0.11933188438415528	-0.5966594219207764	5
ActionAidSweden-10156031528558361	0.3333333333333333	2	0.2047604670127233	1.2285628020763397	6
ActionAidSweden-10156031694808361	1.0	1	0.5703597068786621	0.5703597068786621	1
ActionAidSweden-10156036242203361	0.6666666666666666	4	0.39219866196314496	2.3531919717788696	6
ActionAidSweden-10156042249193361	-1.0	-4	-0.6368863433599472	-2.547545373439789	4
ActionAidSweden-10156044832638361	0.25	1	0.2592846602201462	1.0371386408805847	4
ActionAidSweden-10156050247073361	-0.2857142857142857	-4	-0.12571148787225997	-1.7599608302116394	14
ActionAidSweden-10156061923438361	0.0	0	0.03935582439104716	0.23613494634628296	6
ActionAidSweden-1316649258457017	0.6	6	0.35853315591812135	3.5853315591812134	10
ActionAidSweden-188212838403417	0.75	6	0.4069225713610649	3.2553805708885193	8
ActionAidSweden-1997375983841083	-0.2	-1	-0.09561855792999267	-0.4780927896499634	5
ActionAidSweden-315429118921840	0.6923076923076923	9	0.33779622729008013	4.391350954771042	13
Afghanistankommitten-10155514081112860	1.0	1	0.5703597068786621	0.5703597068786621	1
Afghanistankommitten-10155517334597860	1.0	3	0.5566384792327881	1.6699154376983643	3
Afghanistankommitten-10155537502017860	0.2	1	0.11992744207382203	0.5996372103691101	5
Afghanistankommitten-10155538012287860	1.0	1	0.551091730594635	0.551091730594635	1
Afghanistankommitten-10155538022272860	1.0	3	0.6119267741839091	1.8357803225517273	3
Afghanistankommitten-10155538026762860	1.0	1	0.551091730594635	0.551091730594635	1
Afghanistankommitten-10155538028087860	1.0	1	0.551091730594635	0.551091730594635	1
Afghanistankommitten-10155540458832860	0.5	2	0.2430429607629776	0.9721718430519104	4
Afghanistankommitten-10155551099757860	0.3333333333333333	2	0.26144812007745105	1.5686887204647064	6
Afghanistankommitten-10155552827332860	0.3333333333333333	1	0.1603670914967855	0.48110127449035645	3
Afghanistankommitten-10155555602872860	0.5	2	0.221187524497509	0.884750097990036	4
Afghanistankommitten-10155560454347860	1.0	1	0.40753936767578125	0.40753936767578125	1
Afghanistankommitten-10155565187492860	1.0	4	0.6321656554937363	2.528662621974945	4
Afghanistankommitten-10155570375757860	1.0	3	0.5916535556316376	1.7749606668949127	3
Afghanistankommitten-10155570482417860	1.0	4	0.6034626141190529	2.4138504564762115	4
Afghanistankommitten-10155575796977860	-0.25	-2	-0.12725017592310905	-1.0180014073848724	8
Afghanistankommitten-10155592215347860	0.09090909090909091	1	0.10994987054304643	1.2094485759735107	11
Afghanistankommitten-10155609115622860	1.0	2	0.6044861376285553	1.2089722752571106	2
Afghanistankommitten-10155611778962860	1.0	1	0.5703597068786621	0.5703597068786621	1
Afghanistankommitten-10155633243932860	0.6	3	0.4207338631153107	2.1036693155765533	5
Afghanistankommitten-10155667210612860	0.75	6	0.4354548081755638	3.4836384654045105	8
Afghanistankommitten-10155672671602860	-0.3333333333333333	-1	-0.10898500680923462	-0.32695502042770386	3
Afghanistankommitten-10155693224632860	1.0	5	0.5565665066242218	2.782832533121109	5
Afghanistankommitten-10155711996092860	-0.09090909090909091	-1	-0.03316564722494646	-0.364822119474411	11
Afghanistankommitten-10155719420507860	-0.14285714285714285	-1	0.006671994924545288	0.04670396447181702	7
Afghanistankommitten-10155721263372860	1.0	3	0.5186673601468405	1.5560020804405212	3
Afghanistankommitten-10155729461402860	0.5	2	0.2899160608649254	1.1596642434597015	4
Afghanistankommitten-10155734133022860	0.0	0	0.017502732574939728	0.07001093029975891	4
Afghanistankommitten-10155742980217860	0.0	0	0.06674224138259888	0.2669689655303955	4
Afghanistankommitten-10155748067487860	-0.5	-2	-0.18970733880996704	-0.7588293552398682	4
Afghanistankommitten-10155760698812860	0.0	0	0.07496766746044159	0.29987066984176636	4
Afghanistankommitten-10155766577557860	0.6	3	0.4608764350414276	2.304382175207138	5
Afghanistankommitten-10155766584252860	0.5	3	0.27197619279225665	1.63185715675354	6
Afghanistankommitten-10155766604177860	0.0	0	-0.07884171605110168	-0.15768343210220337	2
Afghanistankommitten-10155815225202860	0.2	1	0.19841380119323732	0.9920690059661865	5
Afghanistankommitten-10155817332437860	0.14285714285714285	1	0.10338254485811506	0.7236778140068054	7
Afghanistankommitten-10155817438617860	0.1111111111111111	1	0.09089679850472344	0.818071186542511	9
Afghanistankommitten-10155827263627860	0.5	2	0.3188374489545822	1.2753497958183289	4
Afghanistankommitten-10155829467152860	0.2	1	0.10749346613883973	0.5374673306941986	5
Afghanistankommitten-10155829964432860	0.0	0	-0.08114458620548248	-0.32457834482192993	4
Afghanistankommitten-10155836764142860	1.0	5	0.6240692853927612	3.120346426963806	5
Afghanistankommitten-10155844930387860	0.5	2	0.24787451326847076	0.9914980530738831	4
Afghanistankommitten-10155849746832860	0.3333333333333333	1	0.19875540335973105	0.5962662100791931	3
Afghanistankommitten-10155854643042860	0.6	3	0.2806296467781067	1.4031482338905334	5
Afghanistankommitten-10155857820907860	0.6666666666666666	4	0.3225315461556117	1.93518927693367	6
Afghanistankommitten-10155863249212860	0.5	2	0.2149202525615692	0.8596810102462769	4
Afghanistankommitten-10155866952247860	1.0	4	0.46470777690410614	1.8588311076164246	4
Afghanistankommitten-10155869385157860	1.0	2	0.4224388003349304	0.8448776006698608	2
Afghanistankommitten-10155872699642860	0.14285714285714285	1	0.11065733858517238	0.7746013700962067	7
Afghanistankommitten-10155873001037860	-1.0	-1	-0.48275864124298096	-0.48275864124298096	1
Afghanistankommitten-10155886248957860	1.0	4	0.5347467139363289	2.1389868557453156	4
Afghanistankommitten-10155897064062860	0.0	0	-0.012973994016647339	-0.051895976066589355	4
Afghanistankommitten-10155907934517860	0.5	2	0.3598741963505745	1.439496785402298	4
Afghanistankommitten-10155907989387860	0.5	2	0.3423410430550575	1.36936417222023	4
Afghanistankommitten-10155924586807860	1.0	3	0.5500722726186117	1.650216817855835	3
Afghanistankommitten-10155926810892860	-0.3333333333333333	-1	-0.12497464815775554	-0.3749239444732666	3
Afghanistankommitten-10155926943997860	0.25	1	0.2705278992652893	1.0821115970611572	4
Afghanistankommitten-10155941451392860	-0.3333333333333333	-1	-0.17568498849868774	-0.5270549654960632	3
Afghanistankommitten-10155943991672860	1.0	3	0.5765511691570282	1.7296535074710846	3
Afghanistankommitten-10155946467387860	1.0	5	0.6039406657218933	3.0197033286094666	5
Afghanistankommitten-10155946539997860	0.3333333333333333	1	0.19253941377003989	0.5776182413101196	3
Afghanistankommitten-10155947351937860	0.6666666666666666	4	0.36974067489306134	2.218444049358368	6
Afghanistankommitten-10155952294777860	0.3333333333333333	1	0.27619338035583496	0.8285801410675049	3
Afghanistankommitten-10155959829727860	-1.0	-1	-0.48394259810447693	-0.48394259810447693	1
Afghanistankommitten-10155984978322860	0.6	3	0.26178687810897827	1.3089343905448914	5
Afghanistankommitten-141230286644263	-0.1111111111111111	-1	-0.03784480690956116	-0.3406032621860504	9
Alzheimerfonden-10155754201760786	0.0	0	-0.02245005965232849	-0.04490011930465698	2
Alzheimerfonden-10155760221680786	1.0	3	0.5411080519358317	1.6233241558074951	3
Alzheimerfonden-10155780443250786	0.5	2	0.2608456388115883	1.0433825552463531	4
Alzheimerfonden-10155788775585786	0.3333333333333333	1	0.13766955335934958	0.4130086600780487	3
Alzheimerfonden-10155793572675786	-0.3333333333333333	-1	-0.2994265953699748	-0.8982797861099243	3
Alzheimerfonden-10155797141280786	-1.0	-2	-0.5347115397453308	-1.0694230794906616	2
Alzheimerfonden-10155808120620786	1.0	3	0.7297532061735789	2.1892596185207367	3
Alzheimerfonden-10155811724745786	-1.0	-3	-0.6281900405883789	-1.8845701217651367	3
Alzheimerfonden-10155819306380786	0.0	0	0.12199289351701736	0.48797157406806946	4
