id	sa_numeric_mean	sa_numeric_sum	sa_scaled_mean	sa_scaled_sum	sentence_count
AMREFNordic-1904315499581316	1.0	2	0.5427503287792206	1.0855006575584412	2
AMREFNordic-1943907885622077	1.0	1	0.5703597068786621	0.5703597068786621	1
AMREFNordic-1952886548057544	1.0	3	0.7667756080627441	2.3003268241882324	3
AMREFNordic-1956437724369093	1.0	4	0.7281275689601898	2.9125102758407593	4
AMREFNordic-2172911882721675	1.0	2	0.5787468552589417	1.1574937105178833	2
ActionAidSweden-10156066942028361	1.0	1	0.5509223937988281	0.5509223937988281	1
ActionAidSweden-10156067181133361	1.0	1	0.5509223937988281	0.5509223937988281	1
ActionAidSweden-10156068361633361	1.0	4	0.5523277819156647	2.2093111276626587	4
ActionAidSweden-10156069748858361	0.2	1	0.09550058245658874	0.4775029122829437	5
ActionAidSweden-10156081263098361	-1.0	-5	-0.5968464612960815	-2.9842323064804077	5
ActionAidSweden-10156084040338361	0.4	2	0.22676807641983032	1.1338403820991516	5
ActionAidSweden-10156089137543361	0.14285714285714285	1	0.07154914736747742	0.5008440315723419	7
ActionAidSweden-10156098043038361	0.0	0	0.061043381690979004	0.12208676338195801	2
ActionAidSweden-10156100861083361	1.0	2	0.6595092713832855	1.319018542766571	2
ActionAidSweden-10156103326068361	-0.2	-1	-0.0832632303237915	-0.4163161516189575	5
ActionAidSweden-10156109101023361	-0.4444444444444444	-4	-0.22604160176383126	-2.034374415874481	9
ActionAidSweden-10156120470798361	0.25	2	0.10478845611214638	0.838307648897171	8
ActionAidSweden-10156131242993361	-1.0	-3	-0.5542094707489014	-1.662628412246704	3
ActionAidSweden-10156138515533361	-1.0	-1	-0.6891677975654602	-0.6891677975654602	1
ActionAidSweden-10156145256018361	0.75	6	0.436763159930706	3.494105279445648	8
ActionAidSweden-10156151599158361	-1.0	-2	-0.8363547027111053	-1.6727094054222107	2
ActionAidSweden-10156154373038361	0.3333333333333333	1	0.17548037568728128	0.5264411270618439	3
ActionAidSweden-10156156698898361	0.5	2	0.2346651554107666	0.9386606216430664	4
ActionAidSweden-10156160644928361	0.0	0	-0.021100297570228577	-0.04220059514045715	2
ActionAidSweden-10156169634258361	0.0	0	-0.07023575901985168	-0.14047151803970337	2
ActionAidSweden-10156176334658361	-0.6	-3	-0.320989853143692	-1.60494926571846	5
ActionAidSweden-10156184490453361	1.0	3	0.5266882181167603	1.5800646543502808	3
ActionAidSweden-10156191201448361	0.2	1	0.04743179678916931	0.23715898394584656	5
ActionAidSweden-10156197448063361	1.0	1	0.6170939803123474	0.6170939803123474	1
ActionAidSweden-10156199392198361	0.0	0	-0.10053390264511108	-0.20106780529022217	2
ActionAidSweden-10156207671538361	-1.0	-1	-0.4931910037994385	-0.4931910037994385	1
ActionAidSweden-10156222883738361	0.0	0	-0.044583300749460854	-0.13374990224838257	3
ActionAidSweden-10156229646753361	-1.0	-3	-0.6316365400950114	-1.8949096202850342	3
ActionAidSweden-10156231509738361	-1.0	-4	-0.7299798727035522	-2.919919490814209	4
ActionAidSweden-10156237335018361	0.5	2	0.22482221573591232	0.8992888629436493	4
ActionAidSweden-10156246440213361	0.3333333333333333	1	0.18035213152567545	0.5410563945770264	3
ActionAidSweden-10156246718128361	-0.3333333333333333	-3	-0.2930245068338182	-2.637220561504364	9
ActionAidSweden-10156249208188361	1.0	3	0.4809621473153432	1.4428864419460297	3
ActionAidSweden-10156252855543361	1.0	4	0.6070957183837891	2.4283828735351562	4
ActionAidSweden-10156265263143361	1.0	3	0.528578539689382	1.5857356190681458	3
ActionAidSweden-10156268124408361	0.0	0	0.010442454367876053	0.08353963494300842	8
ActionAidSweden-10156282138393361	0.6666666666666666	4	0.34447651108105976	2.0668590664863586	6
ActionAidSweden-10156284606443361	-0.3333333333333333	-2	-0.20492436488469443	-1.2295461893081665	6
ActionAidSweden-10156286440808361	0.6	3	0.36314947009086607	1.8157473504543304	5
ActionAidSweden-10156286629733361	0.3333333333333333	1	0.20838254690170288	0.6251476407051086	3
ActionAidSweden-10156288926958361	0.0	0	0.021492754419644673	0.12895652651786804	6
ActionAidSweden-10156291289258361	-0.25	-2	-0.11860892176628113	-0.948871374130249	8
ActionAidSweden-10156292941498361	0.3333333333333333	1	0.21945703029632568	0.658371090888977	3
ActionAidSweden-10156293247328361	-0.25	-1	-0.14346890151500702	-0.5738756060600281	4
ActionAidSweden-10156294846293361	1.0	2	0.4436286389827728	0.8872572779655457	2
ActionAidSweden-10156299949938361	-0.5	-2	-0.3441772013902664	-1.3767088055610657	4
ActionAidSweden-10156312134653361	0.0	0	-0.006861653178930283	-0.05489322543144226	8
ActionAidSweden-10156328512263361	-0.2	-1	-0.09826163053512574	-0.49130815267562866	5
ActionAidSweden-10156333347983361	0.4	4	0.2880357563495636	2.880357563495636	10
ActionAidSweden-10156340278538361	-1.0	-2	-0.5582275092601776	-1.1164550185203552	2
ActionAidSweden-10156340655868361	-0.3333333333333333	-1	-0.1359552542368571	-0.4078657627105713	3
ActionAidSweden-10156342609533361	-0.3333333333333333	-1	-0.07457100351651509	-0.2237130105495453	3
ActionAidSweden-10156344773703361	0.0	0	0.08085351437330246	0.32341405749320984	4
ActionAidSweden-10156347056383361	1.0	1	0.522691547870636	0.522691547870636	1
ActionAidSweden-10156349742503361	0.0	0	-0.08882233500480652	-0.17764467000961304	2
ActionAidSweden-10156356501893361	0.0	0	-0.03187936171889305	-0.2550348937511444	8
ActionAidSweden-10156356594478361	0.3333333333333333	2	0.21543359259764353	1.2926015555858612	6
ActionAidSweden-10156363081188361	0.1111111111111111	1	0.18311038282182482	1.6479934453964233	9
ActionAidSweden-10156365751553361	0.2	1	0.1626059055328369	0.8130295276641846	5
ActionAidSweden-10156386902403361	1.0	1	0.5703597068786621	0.5703597068786621	1
ActionAidSweden-10156416915373361	0.7142857142857143	5	0.3547582541193281	2.4833077788352966	7
ActionAidSweden-10156424438193361	0.3333333333333333	3	0.1962679624557495	1.7664116621017456	9
ActionAidSweden-10156425923303361	0.2	1	0.17101768255233765	0.8550884127616882	5
ActionAidSweden-10156425997033361	0.14285714285714285	1	0.12166865382875715	0.8516805768013	7
ActionAidSweden-10156426013048361	0.3333333333333333	2	0.19147217273712158	1.1488330364227295	6
ActionAidSweden-10156426047278361	1.0	7	0.5231537308011737	3.6620761156082153	7
ActionAidSweden-10156463859398361	0.3333333333333333	3	0.14694113201565212	1.3224701881408691	9
ActionAidSweden-10156465893978361	0.0	0	0.0018931031227111816	0.0075724124908447266	4
ActionAidSweden-10156465898148361	-0.3333333333333333	-2	-0.08536844948927562	-0.5122106969356537	6
ActionAidSweden-10156475604723361	-0.5714285714285714	-4	-0.2974307026181902	-2.0820149183273315	7
ActionAidSweden-10156489180528361	-0.3333333333333333	-2	-0.10611990590890248	-0.6367194354534149	6
ActionAidSweden-10156495735118361	-0.5	-2	-0.25641392171382904	-1.0256556868553162	4
ActionAidSweden-10156512251473361	-0.5	-2	-0.21692084521055222	-0.8676833808422089	4
ActionAidSweden-10156523160593361	0.0	0	-0.16154824942350388	-0.6461929976940155	4
ActionAidSweden-1575805292531166	0.3333333333333333	2	0.2850475360949834	1.7102852165699005	6
Afghanistankommitten-10155990821152860	1.0	2	0.5021985471248627	1.0043970942497253	2
Afghanistankommitten-10155991339182860	0.0	0	-0.020959652960300446	-0.08383861184120178	4
Afghanistankommitten-10156000101827860	0.2	1	0.0977892279624939	0.4889461398124695	5
Afghanistankommitten-10156000128087860	0.3333333333333333	1	0.19063599904378256	0.5719079971313477	3
Afghanistankommitten-10156003801772860	1.0	3	0.5708883504072825	1.7126650512218475	3
Afghanistankommitten-10156005968592860	0.3333333333333333	1	0.20355858405431113	0.6106757521629333	3
Afghanistankommitten-10156008779647860	-0.2	-1	-0.1483679711818695	-0.7418398559093475	5
Afghanistankommitten-10156023320207860	0.3333333333333333	1	0.14408394694328308	0.43225184082984924	3
Afghanistankommitten-10156025584612860	1.0	2	0.5727473795413971	1.1454947590827942	2
Afghanistankommitten-10156026208627860	0.42857142857142855	3	0.26336486850466045	1.8435540795326233	7
Afghanistankommitten-10156046830342860	-0.21428571428571427	-3	-0.10904886892863683	-1.5266841650009155	14
Afghanistankommitten-10156049158952860	0.5	2	0.23255223035812378	0.9302089214324951	4
Afghanistankommitten-10156049374767860	1.0	3	0.45980040232340497	1.3794012069702148	3
Afghanistankommitten-10156049381872860	0.25	2	0.18780827894806862	1.502466231584549	8
Afghanistankommitten-10156063959557860	0.25	2	0.14042241871356964	1.1233793497085571	8
